transaction_id;transaction_date;transaction_time;store_id;store_location;product_id;transaction_qty;unit_price;product_category;product_type;product_detail;Size;Total_bill;Month Name;Day Name;Hour;Day of Week;Month
92975;12/05/2023;13:46:37;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;13;5;5
93046;12/05/2023;15:08:14;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;15;5;5
93075;12/05/2023;15:50:38;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;15;5;5
93227;12/05/2023;18:49:50;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;18;5;5
93241;12/05/2023;19:12:23;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;19;5;5
93389;13/05/2023;08:05:11;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;8;6;5
93778;13/05/2023;10:08:15;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;10;6;5
93786;13/05/2023;10:08:51;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;10;6;5
93791;13/05/2023;10:11:10;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;10;6;5
94105;13/05/2023;13:54:30;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;13;6;5
94382;13/05/2023;19:39:24;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;19;6;5
94399;13/05/2023;20:30:18;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;20;6;5
94589;14/05/2023;08:34:42;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;8;0;5
94626;14/05/2023;08:46:45;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;8;0;5
94828;14/05/2023;09:38:49;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;9;0;5
95275;14/05/2023;15:02:03;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;15;0;5
95516;15/05/2023;06:37:58;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;6;1;5
95684;15/05/2023;07:59:59;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;7;1;5
95700;15/05/2023;08:04:49;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;8;1;5
95842;15/05/2023;08:54:21;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;8;1;5
95892;15/05/2023;09:11:47;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;9;1;5
96739;16/05/2023;07:15:05;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;7;2;5
96794;16/05/2023;07:36:16;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;7;2;5
97390;16/05/2023;11:18:10;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;11;2;5
97595;16/05/2023;14:40:30;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;14;2;5
98464;17/05/2023;10:43:49;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;10;3;5
100456;19/05/2023;08:41:25;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;8;5;5
101092;19/05/2023;15:52:14;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;15;5;5
101446;20/05/2023;08:19:08;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;8;6;5
101619;20/05/2023;09:00:25;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;9;6;5
102259;20/05/2023;16:29:24;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;16;6;5
102369;20/05/2023;18:51:12;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;18;6;5
102581;21/05/2023;08:24:52;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;8;0;5
102782;21/05/2023;09:28:59;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;9;0;5
103008;21/05/2023;10:43:46;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;10;0;5
103634;22/05/2023;07:36:56;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;7;1;5
103784;22/05/2023;08:53:44;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;8;1;5
103995;22/05/2023;10:45:05;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;10;1;5
104546;22/05/2023;18:26:20;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;18;1;5
104673;23/05/2023;06:55:50;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;6;2;5
105035;23/05/2023;09:54:10;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;9;2;5
105486;23/05/2023;16:21:25;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;16;2;5
105537;23/05/2023;17:14:16;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;17;2;5
106295;24/05/2023;12:20:56;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;12;3;5
107112;25/05/2023;09:14:20;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;9;4;5
107300;25/05/2023;10:54:34;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;10;4;5
108020;26/05/2023;08:07:29;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;8;5;5
108058;26/05/2023;08:26:47;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;8;5;5
109317;27/05/2023;09:52:31;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;9;6;5
110015;27/05/2023;18:23:02;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;18;6;5
110195;28/05/2023;08:22:11;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;8;0;5
110415;28/05/2023;11:12:15;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;11;0;5
110620;28/05/2023;13:49:53;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;13;0;5
111256;29/05/2023;09:19:09;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;9;1;5
111416;29/05/2023;11:33:54;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;11;1;5
111598;29/05/2023;14:07:41;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;14;1;5
111797;29/05/2023;16:31:58;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;16;1;5
112300;30/05/2023;08:53:44;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;8;2;5
112389;30/05/2023;09:29:02;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;9;2;5
112902;30/05/2023;16:45:58;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;16;2;5
113364;31/05/2023;09:20:08;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;9;3;5
113411;31/05/2023;09:38:49;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;9;3;5
113846;31/05/2023;15:50:38;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;15;3;5
114007;31/05/2023;19:39:24;8;Hell's Kitchen;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;19;3;5
80424;01/05/2023;07:20:59;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;7;1;5
80445;01/05/2023;07:49:41;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;7;1;5
81908;02/05/2023;13:45:53;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;13;2;5
82196;02/05/2023;16:32:25;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;16;2;5
82825;03/05/2023;11:59:16;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;11;3;5
83162;03/05/2023;15:38:41;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;15;3;5
83289;03/05/2023;16:44:09;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;16;3;5
83731;04/05/2023;10:35:45;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;10;4;5
83759;04/05/2023;11:03:26;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;11;4;5
84115;04/05/2023;14:35:53;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;14;4;5
84276;04/05/2023;16:12:02;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;16;4;5
84283;04/05/2023;16:16:27;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;16;4;5
84609;05/05/2023;07:23:23;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;7;5;5
84698;05/05/2023;08:59:07;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;8;5;5
85145;05/05/2023;14:19:55;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;14;5;5
85169;05/05/2023;14:33:42;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;14;5;5
85229;05/05/2023;15:05:25;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;15;5;5
85950;06/05/2023;12:15:50;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;12;6;5
86312;06/05/2023;16:07:30;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;16;6;5
86360;06/05/2023;16:35:32;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;16;6;5
86410;06/05/2023;17:10:02;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;17;6;5
86838;07/05/2023;08:14:03;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;8;0;5
88159;08/05/2023;10:04:00;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;10;1;5
88667;08/05/2023;16:05:08;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;16;1;5
88898;08/05/2023;20:18:39;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;20;1;5
89913;09/05/2023;18:24:37;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;18;2;5
90118;10/05/2023;07:15:21;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;7;3;5
90276;10/05/2023;08:20:56;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;8;3;5
90664;10/05/2023;10:43:25;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;10;3;5
90757;10/05/2023;11:40:34;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;11;3;5
90814;10/05/2023;13:05:51;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;13;3;5
90862;10/05/2023;13:48:07;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;13;3;5
91392;11/05/2023;08:10:24;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;8;4;5
91831;11/05/2023;11:36:13;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;11;4;5
91994;11/05/2023;14:28:44;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;14;4;5
92792;12/05/2023;10:45:46;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;10;5;5
93293;13/05/2023;07:20:25;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;7;6;5
93411;13/05/2023;08:12:42;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;8;6;5
93989;13/05/2023;11:42:07;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;11;6;5
93991;13/05/2023;11:42:35;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;11;6;5
94000;13/05/2023;11:50:03;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;11;6;5
94019;13/05/2023;12:12:38;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;12;6;5
94579;14/05/2023;08:33:01;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;8;0;5
95387;14/05/2023;17:30:44;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;17;0;5
95511;15/05/2023;06:26:19;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;6;1;5
95557;15/05/2023;07:06:50;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;7;1;5
96340;15/05/2023;13:27:12;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;13;1;5
97620;16/05/2023;15:16:36;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;15;2;5
98036;17/05/2023;07:39:37;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;7;3;5
98152;17/05/2023;08:28:41;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;8;3;5
98888;18/05/2023;06:25:15;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;6;4;5
98966;18/05/2023;07:09:11;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;7;4;5
99466;18/05/2023;10:20:44;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;10;4;5
100067;19/05/2023;06:02:19;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;6;5;5
102028;20/05/2023;11:48:17;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;11;6;5
102327;20/05/2023;17:50:56;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;17;6;5
102453;21/05/2023;07:08:32;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;7;0;5
103071;21/05/2023;11:01:22;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;11;0;5
103130;21/05/2023;12:27:21;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;12;0;5
103164;21/05/2023;13:16:37;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;13;0;5
104182;22/05/2023;12:56:44;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;12;1;5
105551;23/05/2023;17:32:18;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;17;2;5
105724;24/05/2023;06:44:38;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;6;3;5
105732;24/05/2023;06:56:43;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;6;3;5
106157;24/05/2023;10:44:02;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;10;3;5
108819;26/05/2023;17:56:43;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;17;5;5
110441;28/05/2023;11:30:33;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;11;0;5
111439;29/05/2023;11:52:57;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;11;1;5
111634;29/05/2023;14:34:24;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;14;1;5
111950;29/05/2023;18:23:44;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;18;1;5
112780;30/05/2023;14:28:44;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;14;2;5
113672;31/05/2023;11:52:57;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;11;3;5
114021;31/05/2023;20:18:39;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;20;3;5
80528;01/05/2023;09:22:18;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;9;1;5
80541;01/05/2023;09:43:24;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;9;1;5
82607;03/05/2023;09:03:49;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;9;3;5
82635;03/05/2023;09:37:22;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;9;3;5
83659;04/05/2023;09:21:25;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;9;4;5
87014;07/05/2023;09:23:04;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;9;0;5
87086;07/05/2023;09:57:04;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;9;0;5
88087;08/05/2023;09:33:37;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;9;1;5
89279;09/05/2023;09:27:08;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;9;2;5
93615;13/05/2023;09:10:56;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;9;6;5
97101;16/05/2023;09:29:39;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;9;2;5
99382;18/05/2023;09:56:14;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;9;4;5
100550;19/05/2023;09:22:18;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;9;5;5
100608;19/05/2023;09:47:46;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;9;5;5
101662;20/05/2023;09:12:23;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;9;6;5
101771;20/05/2023;09:46:45;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;9;6;5
102849;21/05/2023;09:50:34;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;9;0;5
106019;24/05/2023;09:37:53;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;9;3;5
112346;30/05/2023;09:12:23;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;9;2;5
113441;31/05/2023;09:50:34;5;Lower Manhattan;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;9;3;5
81105;01/05/2023;15:56:38;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Monday;15;1;5
81824;02/05/2023;13:01:48;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;13;2;5
81897;02/05/2023;13:42:26;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;13;2;5
81923;02/05/2023;13:54:20;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;13;2;5
81944;02/05/2023;14:05:06;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;14;2;5
82098;02/05/2023;15:34:46;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;15;2;5
82227;02/05/2023;16:55:54;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;16;2;5
82437;02/05/2023;19:16:12;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Tuesday;19;2;5
82738;03/05/2023;11:20:58;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;11;3;5
82969;03/05/2023;13:38:29;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;13;3;5
83134;03/05/2023;15:21:14;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;15;3;5
83379;03/05/2023;17:46:34;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Wednesday;17;3;5
84066;04/05/2023;14:10:00;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;14;4;5
84250;04/05/2023;15:53:20;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;15;4;5
84476;04/05/2023;18:16:20;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;18;4;5
84530;04/05/2023;18:47:38;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;18;4;5
84603;04/05/2023;19:57:17;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Thursday;19;4;5
84991;05/05/2023;12:34:56;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;12;5;5
85235;05/05/2023;15:06:57;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;15;5;5
85371;05/05/2023;16:37:38;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Friday;16;5;5
85988;06/05/2023;12:41:41;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;12;6;5
86543;06/05/2023;18:45:46;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;18;6;5
86593;06/05/2023;19:27:18;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Saturday;19;6;5
86720;07/05/2023;07:06:49;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;7;0;5
86749;07/05/2023;07:26:35;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;7;0;5
87301;07/05/2023;11:28:13;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;11;0;5
87306;07/05/2023;11:32:37;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;11;0;5
87342;07/05/2023;12:09:13;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;12;0;5
87602;07/05/2023;18:07:44;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;18;0;5
87603;07/05/2023;18:07:46;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;18;0;5
87612;07/05/2023;18:20:53;3;Astoria;50;2;2.5;Tea;Brewed Black tea;Earl Grey;Regular;5;May;Sunday;18;0;5
